"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","572","Should create user with valid data","","Mon May 04 05:47:59 UTC 2026","passed","Mon May 04 05:47:59 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidDataTest"
"","11619","Should have product details screenshot","","Mon May 04 05:53:01 UTC 2026","passed","Mon May 04 05:53:13 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveProductDetailsScreenshotTest"
"","829","Should return FALSE if password is invalid","","Mon May 04 05:48:02 UTC 2026","passed","Mon May 04 05:48:03 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","9604","Should not sign in with invalid password","","Mon May 04 05:48:52 UTC 2026","passed","Mon May 04 05:49:01 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithInvalidPasswordTest"
"","174","Should return NOT_FOUND if updating user email unknown","","Mon May 04 05:47:59 UTC 2026","passed","Mon May 04 05:47:59 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfUpdatingUserEmailUnknownTest"
"","12023","Should have valid product data in product page","","Mon May 04 05:51:07 UTC 2026","passed","Mon May 04 05:51:19 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldHaveValidProductDataInProductPageTest"
"","13077","Should filter products by brand in products page","","Mon May 04 05:49:59 UTC 2026","passed","Mon May 04 05:50:12 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInProductsPageTest"
"","145","Should not create user if mandatory param is missing Case: field [password] is not provided","","Mon May 04 05:48:01 UTC 2026","passed","Mon May 04 05:48:01 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","28829","Should place order with registration before checkout","","Mon May 04 05:49:25 UTC 2026","passed","Mon May 04 05:49:54 UTC 2026","","[WEB] Payment tests","com.automationexercise.tests.test.web.PaymentWebTest","shouldPlaceOrderWithRegistrationBeforeCheckoutTest"
"","9154","Should visible empty cart list if all products was removed from cart","","Mon May 04 05:48:03 UTC 2026","passed","Mon May 04 05:48:12 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfAllProductsRemovedTest"
