"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","Should not create user if mandatory param is missing Case: field [password] is not provided","","Mon Apr 20 05:25:28 UTC 2026","passed","Mon Apr 20 05:25:28 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5485","Check should sign in with correct credentials","","Mon Apr 20 05:25:19 UTC 2026","passed","Mon Apr 20 05:25:24 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldSignInWithCorrectCredentialsTest"
"","0","Should not create user with invalid sensitive data name","","Mon Apr 20 05:25:28 UTC 2026","skipped","Mon Apr 20 05:25:28 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserWithInvalidAnotherSensitiveDataTest"
"","7053","Should filter products by brand in products page","","Mon Apr 20 05:26:42 UTC 2026","passed","Mon Apr 20 05:26:49 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInProductsPageTest"
"","5443","Should filter products by query Case: query has full category title","","Mon Apr 20 05:26:48 UTC 2026","passed","Mon Apr 20 05:26:54 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","300","Should get all products","","Mon Apr 20 05:25:25 UTC 2026","passed","Mon Apr 20 05:25:25 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","137","Should not create user if mandatory param is missing Case: field [address1] is not provided","","Mon Apr 20 05:25:27 UTC 2026","passed","Mon Apr 20 05:25:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5283","Should image carousel show next slide","","Mon Apr 20 05:27:30 UTC 2026","passed","Mon Apr 20 05:27:35 UTC 2026","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowNextSlideTest"
"","214","Should return NOT_FOUND if updating user email unknown","","Mon Apr 20 05:25:26 UTC 2026","passed","Mon Apr 20 05:25:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfUpdatingUserEmailUnknownTest"
"","7278","Should scroll to top on [Products] page","","Mon Apr 20 05:26:08 UTC 2026","passed","Mon Apr 20 05:26:15 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
"","0","Should not create user with invalid email","","Mon Apr 20 05:25:26 UTC 2026","skipped","Mon Apr 20 05:25:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserWithInvalidEmailTest"
"","213","Should filter products","","Mon Apr 20 05:25:25 UTC 2026","passed","Mon Apr 20 05:25:25 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldFilterProductsTest"
"","6999","Should recommended products carousel show next slide","","Mon Apr 20 05:27:40 UTC 2026","passed","Mon Apr 20 05:27:47 UTC 2026","","[Screenshot] Product carousel tests","com.automationexercise.tests.test.web.screenshot.ProductCarouselScreenshotTest","shouldShowNextSlideTest"
"","7344","Should scroll to top on [Main] page","","Mon Apr 20 05:26:08 UTC 2026","passed","Mon Apr 20 05:26:15 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnMainPageTest"
"","0","Should update user with valid sensitive data","","Mon Apr 20 05:25:26 UTC 2026","skipped","Mon Apr 20 05:25:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserWithValidSensitiveDataTest"
"","115","Should not create user if mandatory param is missing Case: field [city] is not provided","","Mon Apr 20 05:25:27 UTC 2026","passed","Mon Apr 20 05:25:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","116","Should return FALSE if user with expected email not exists","","Mon Apr 20 05:25:28 UTC 2026","passed","Mon Apr 20 05:25:28 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","0","Should not send product review with invalid data","","Mon Apr 20 05:27:07 UTC 2026","skipped","Mon Apr 20 05:27:07 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldNotSendProductReviewWithInvalidDataTest"
"","114","Should return NOT_FOUND if deleting user email unknown","","Mon Apr 20 05:25:28 UTC 2026","passed","Mon Apr 20 05:25:28 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfDeletingUserEmailUnknownTest"
"","136","Should return NOT_FOUND if email unknown","","Mon Apr 20 05:25:28 UTC 2026","passed","Mon Apr 20 05:25:28 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfEmailUnknownTest"
"","7316","Should remove product position if product quantity greater than 1","","Mon Apr 20 05:25:36 UTC 2026","passed","Mon Apr 20 05:25:43 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldRemoveProductPositionIfProductQuantityGreaterThanOneTest"
"","6665","Should sign in with valid credentials","","Mon Apr 20 05:25:56 UTC 2026","passed","Mon Apr 20 05:26:03 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldSignInWithValidCredentialsTest"
"","4784","Should have valid product price in main page","","Mon Apr 20 05:27:07 UTC 2026","passed","Mon Apr 20 05:27:12 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldHaveValidPriceTest"
"","919","Should get user if user exists","","Mon Apr 20 05:25:25 UTC 2026","failed","Mon Apr 20 05:25:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldGetUserIfUserExistsTest"
"","5233","Check should not sign in with invalid credentials","","Mon Apr 20 05:25:19 UTC 2026","passed","Mon Apr 20 05:25:24 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","7468","Should visible [Checkout] page after click on [Proceed To Checkout] button if user authorized","","Mon Apr 20 05:25:39 UTC 2026","passed","Mon Apr 20 05:25:47 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldGoToCheckoutPageAfterProceedToCheckoutIfUserAuthorizedTest"
"","4860","Should not sign in with invalid email","","Mon Apr 20 05:26:03 UTC 2026","passed","Mon Apr 20 05:26:08 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithInvalidEmailTest"
"","153","Should get all brands","","Mon Apr 20 05:25:24 UTC 2026","passed","Mon Apr 20 05:25:25 UTC 2026","","[API] Brand test","com.automationexercise.tests.test.api.BrandApiTest","shouldGetAllBrandsTest"
"","226","Should not create user if mandatory param is missing Case: field [firstname] is not provided","","Mon Apr 20 05:25:26 UTC 2026","passed","Mon Apr 20 05:25:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","577","Should return FALSE if password is invalid","","Mon Apr 20 05:25:28 UTC 2026","passed","Mon Apr 20 05:25:29 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","10111","Should increase product quantity if added same product","","Mon Apr 20 05:25:29 UTC 2026","passed","Mon Apr 20 05:25:39 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldIncreaseProductQuantityIfAddedSameProductTest"
"","3928","Should subscribe","","Mon Apr 20 05:27:20 UTC 2026","passed","Mon Apr 20 05:27:24 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldSubscribeTest"
"","0","Should not update user if mandatory param is missing","","Mon Apr 20 05:25:28 UTC 2026","skipped","Mon Apr 20 05:25:28 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotUpdateUserIfMandatoryParamIsMissingTest"
"","2972","Should have add to cart notification expected screenshot","","Mon Apr 20 05:27:37 UTC 2026","passed","Mon Apr 20 05:27:40 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.NotificationScreenshotTest","shouldHaveAddToCartNotificationHasScreenshot"
"","5373","Should have product details screenshot","","Mon Apr 20 05:27:47 UTC 2026","passed","Mon Apr 20 05:27:52 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveProductDetailsScreenshotTest"
"","23106","Should place order with registration before checkout","","Mon Apr 20 05:26:15 UTC 2026","passed","Mon Apr 20 05:26:38 UTC 2026","","[WEB] Payment tests","com.automationexercise.tests.test.web.PaymentWebTest","shouldPlaceOrderWithRegistrationBeforeCheckoutTest"
"","118","Should return BAD_REQUEST if provide invalid data Case: password not present","","Mon Apr 20 05:25:29 UTC 2026","passed","Mon Apr 20 05:25:29 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","6760","Should image carousel show previous slide","","Mon Apr 20 05:27:30 UTC 2026","passed","Mon Apr 20 05:27:37 UTC 2026","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowPreviousSlideTest"
"","133","Should return empty list if products not found","","Mon Apr 20 05:25:25 UTC 2026","passed","Mon Apr 20 05:25:25 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldReturnEmptyProductsListTest"
"","813","Should delete user successfully","","Mon Apr 20 05:25:26 UTC 2026","passed","Mon Apr 20 05:25:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldDeleteUserTest"
"","0","Should register with valid data","","Mon Apr 20 05:27:15 UTC 2026","skipped","Mon Apr 20 05:27:15 UTC 2026","","[WEB] Registration tests","com.automationexercise.tests.test.web.RegisterWebTest","shouldRegisterWithValidSensitiveDataTest"
"","7624","Should filter products by query Case: query is empty","","Mon Apr 20 05:26:55 UTC 2026","passed","Mon Apr 20 05:27:03 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","5718","Check should sign in with correct credentials","","Mon Apr 20 05:25:19 UTC 2026","passed","Mon Apr 20 05:25:24 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldLogoutWithAuthorizedUserTest"
"","101","Should return BAD_REQUEST if provide invalid data Case: password is empty","","Mon Apr 20 05:25:28 UTC 2026","failed","Mon Apr 20 05:25:29 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","6269","Should logout","","Mon Apr 20 05:25:56 UTC 2026","passed","Mon Apr 20 05:26:02 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldLogoutTest"
"","2675","Should send contact form","","Mon Apr 20 05:25:53 UTC 2026","passed","Mon Apr 20 05:25:56 UTC 2026","","[WEB] Contact us tests","com.automationexercise.tests.test.web.ContactUsWebTest","shouldSendContactUsData"
"","5101","Should recommended products carousel show previous slide","","Mon Apr 20 05:27:40 UTC 2026","passed","Mon Apr 20 05:27:45 UTC 2026","","[Screenshot] Product carousel tests","com.automationexercise.tests.test.web.screenshot.ProductCarouselScreenshotTest","shouldShowPreviousSlideTest"
