"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3876","Should subscribe","","2026-06-01","passed","2026-06-01","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldSubscribeTest"
"","122","Should return BAD_REQUEST if provide invalid data Case: password is empty","","2026-06-01","failed","2026-06-01","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","494","Should create user with valid data","","2026-06-01","passed","2026-06-01","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidDataTest"
"","5894","Should have expected screenshot of product card in [Products] page","","2026-06-01","passed","2026-06-01","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardScreenshotInProductsPageTest"
"","0","Should not update user if mandatory param is missing","","2026-06-01","skipped","2026-06-01","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotUpdateUserIfMandatoryParamIsMissingTest"
"","6152","Check should sign in with correct credentials","","2026-06-01","passed","2026-06-01","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldSignInWithCorrectCredentialsTest"
"","961","Should update user information","","2026-06-01","passed","2026-06-01","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserTest"
"","7843","Should visible [Register/Login] notification after click on [Proceed To Checkout] button if user unauthorized","","2026-06-01","passed","2026-06-01","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleRegisterAuthorizeNotificationAfterProceedToCheckoutIfUserUnauthorizedTest"
"","1114","Should return TRUE if user exists with expected credentials","","2026-06-01","passed","2026-06-01","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnTrueIfUserExistsWithValidCredentialsTest"
"","7054","Should image carousel show previous slide","","2026-06-01","passed","2026-06-01","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowPreviousSlideTest"
"","5612","Should not sign in with invalid email","","2026-06-01","passed","2026-06-01","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithInvalidEmailTest"
"","4611","Should image carousel show next slide","","2026-06-01","passed","2026-06-01","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowNextSlideTest"
"","5951","Should add product to cart in product page","","2026-06-01","passed","2026-06-01","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldAddProductToCartInProductPageTest"
"","218","Should filter products","","2026-06-01","passed","2026-06-01","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldFilterProductsTest"
"","7631","Should not exist removed position from cart in [Checkout] page","","2026-06-01","passed","2026-06-01","","[WEB] Checkout page test","com.automationexercise.tests.test.web.CheckoutWebTest","shouldExcludeProductPositionInCheckoutPageIfProductWasRemovedFromCartTest"
"","253","Should return FALSE if user with expected email not exists","","2026-06-01","passed","2026-06-01","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","331","Should get all products","","2026-06-01","passed","2026-06-01","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","355","Should return empty list if products not found","","2026-06-01","passed","2026-06-01","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldReturnEmptyProductsListTest"
"","5721","Should filter products by query Case: query has partial category title","","2026-06-01","passed","2026-06-01","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","153","Should return BAD_REQUEST if provide invalid data Case: email is empty","","2026-06-01","failed","2026-06-01","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","9055","Should remove product position if product quantity greater than 1","","2026-06-01","passed","2026-06-01","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldRemoveProductPositionIfProductQuantityGreaterThanOneTest"
"","6332","Should scroll to top on [Products] page","","2026-06-01","passed","2026-06-01","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
