"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1008","Should update user information","","Thu Mar 19 17:16:01 UTC 2026","passed","Thu Mar 19 17:16:02 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserTest"
"","150","Should return BAD_REQUEST if provide invalid data Case: email not present","","Thu Mar 19 17:16:04 UTC 2026","passed","Thu Mar 19 17:16:04 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","6590","Should filter products by category in main page","","Thu Mar 19 17:17:17 UTC 2026","passed","Thu Mar 19 17:17:23 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByCategoryInMainPageTest"
"","5739","Should filter products by query Case: query has partial category title","","Thu Mar 19 17:17:17 UTC 2026","passed","Thu Mar 19 17:17:22 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","0","Should not create user with invalid email","","Thu Mar 19 17:16:01 UTC 2026","skipped","Thu Mar 19 17:16:01 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserWithInvalidEmailTest"
"","0","Should update user with valid sensitive data","","Thu Mar 19 17:16:00 UTC 2026","skipped","Thu Mar 19 17:16:00 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserWithValidSensitiveDataTest"
"","152","Should not create user if mandatory param is missing Case: field [zipcode] is not provided","","Thu Mar 19 17:16:03 UTC 2026","passed","Thu Mar 19 17:16:03 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5907","Check should not sign in with invalid credentials","","Thu Mar 19 17:15:53 UTC 2026","passed","Thu Mar 19 17:15:59 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","733","Should create user with valid data","","Thu Mar 19 17:16:00 UTC 2026","passed","Thu Mar 19 17:16:01 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidDataTest"
"","153","Should not create user if mandatory param is missing Case: field [state] is not provided","","Thu Mar 19 17:16:02 UTC 2026","passed","Thu Mar 19 17:16:03 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","142","Should return BAD_REQUEST if provide invalid data Case: password not present","","Thu Mar 19 17:16:04 UTC 2026","passed","Thu Mar 19 17:16:04 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","7084","Should scroll to top on [Products] page","","Thu Mar 19 17:16:45 UTC 2026","passed","Thu Mar 19 17:16:52 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
"","5195","Should have expected screenshot product card overlay in [Main] page","","Thu Mar 19 17:18:56 UTC 2026","passed","Thu Mar 19 17:19:01 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardOverlayScreenshotInMainPageTest"
"","353","Should get all products","","Thu Mar 19 17:16:00 UTC 2026","passed","Thu Mar 19 17:16:00 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","3912","Should send review","","Thu Mar 19 17:18:12 UTC 2026","passed","Thu Mar 19 17:18:16 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldSendProductReviewTest"
"","194","Should return NOT_FOUND if updating user email unknown","","Thu Mar 19 17:16:00 UTC 2026","passed","Thu Mar 19 17:16:01 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfUpdatingUserEmailUnknownTest"
"","5329","Should subscribe","","Thu Mar 19 17:18:25 UTC 2026","passed","Thu Mar 19 17:18:30 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldSubscribeTest"
"","155","Should not create user if mandatory param is missing Case: field [city] is not provided","","Thu Mar 19 17:16:03 UTC 2026","passed","Thu Mar 19 17:16:03 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
