"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4068","Should not sign in with removed user credentials","","Mon May 18 06:37:06 UTC 2026","passed","Mon May 18 06:37:10 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithRemovedUserCredentialsTest"
"","149","Should not create user if mandatory param is missing Case: field [name] is not provided","","Mon May 18 06:36:36 UTC 2026","passed","Mon May 18 06:36:36 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","3923","Should subscribe","","Mon May 18 06:39:09 UTC 2026","passed","Mon May 18 06:39:13 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldSubscribeTest"
"","380","Should get all products","","Mon May 18 06:36:33 UTC 2026","passed","Mon May 18 06:36:33 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","637","Should return FALSE if password is invalid","","Mon May 18 06:36:36 UTC 2026","passed","Mon May 18 06:36:37 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","0","Should not update user if mandatory param is missing","","Mon May 18 06:36:35 UTC 2026","skipped","Mon May 18 06:36:35 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotUpdateUserIfMandatoryParamIsMissingTest"
"","4804","Should filter products by query Case: query has full category title","","Mon May 18 06:38:18 UTC 2026","passed","Mon May 18 06:38:22 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","4837","Should have expected screenshot of product card in [Products] page","","Mon May 18 06:39:34 UTC 2026","passed","Mon May 18 06:39:39 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardScreenshotInProductsPageTest"
"","2829","Should have add to cart notification expected screenshot","","Mon May 18 06:39:25 UTC 2026","passed","Mon May 18 06:39:28 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.NotificationScreenshotTest","shouldHaveAddToCartNotificationHasScreenshot"
"","115","Should return BAD_REQUEST if provide invalid data Case: email not present","","Mon May 18 06:36:37 UTC 2026","passed","Mon May 18 06:36:37 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","114","Should not create user if mandatory param is missing Case: field [address1] is not provided","","Mon May 18 06:36:35 UTC 2026","passed","Mon May 18 06:36:35 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","115","Should not create user if mandatory param is missing Case: field [zipcode] is not provided","","Mon May 18 06:36:35 UTC 2026","passed","Mon May 18 06:36:35 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","34053","Should add recommended product to cart","","Mon May 18 06:37:38 UTC 2026","broken","Mon May 18 06:38:12 UTC 2026","","[WEB] Product carousel tests","com.automationexercise.tests.test.web.ProductCarouselWebTest","shouldAddRecommendedProductToCartTest"
"","4527","Check should not sign in with invalid credentials","","Mon May 18 06:36:27 UTC 2026","passed","Mon May 18 06:36:32 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","6573","Should visible [Register/Login] notification after click on [Proceed To Checkout] button if user unauthorized","","Mon May 18 06:36:44 UTC 2026","passed","Mon May 18 06:36:51 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleRegisterAuthorizeNotificationAfterProceedToCheckoutIfUserUnauthorizedTest"
"","5509","Should filter products by query Case: query is empty","","Mon May 18 06:38:23 UTC 2026","passed","Mon May 18 06:38:28 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","122","Should not create user if mandatory param is missing Case: field [lastname] is not provided","","Mon May 18 06:36:34 UTC 2026","passed","Mon May 18 06:36:34 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5148","Should image carousel show next slide","","Mon May 18 06:39:18 UTC 2026","passed","Mon May 18 06:39:23 UTC 2026","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowNextSlideTest"
