"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3371","Should have expected screenshot product card overlay in [Products] page","","Mon Mar 30 05:13:17 UTC 2026","passed","Mon Mar 30 05:13:21 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardOverlayScreenshotInProductsPageTest"
"","101","Should not create user if mandatory param is missing Case: field [address1] is not provided","","Mon Mar 30 05:10:27 UTC 2026","passed","Mon Mar 30 05:10:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5291","Should filter products by brand in products page","","Mon Mar 30 05:11:50 UTC 2026","passed","Mon Mar 30 05:11:55 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInProductsPageTest"
"","4745","Check should not sign in with invalid credentials","","Mon Mar 30 05:10:19 UTC 2026","passed","Mon Mar 30 05:10:24 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","4905","Should filter products by brand in main page","","Mon Mar 30 05:12:01 UTC 2026","passed","Mon Mar 30 05:12:06 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInMainPageTest"
"","10335","Success subscribe message should have expected text after sending contact form","","Mon Mar 30 05:12:41 UTC 2026","failed","Mon Mar 30 05:12:51 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldVisibleCorrectSuccessSubscriptionStatusAfterSendingContactFormTest"
"","8229","Should have expected screenshot product card overlay in [Main] page","","Mon Mar 30 05:13:09 UTC 2026","passed","Mon Mar 30 05:13:17 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardOverlayScreenshotInMainPageTest"
"","127","Should get all brands","","Mon Mar 30 05:10:25 UTC 2026","passed","Mon Mar 30 05:10:25 UTC 2026","","[API] Brand test","com.automationexercise.tests.test.api.BrandApiTest","shouldGetAllBrandsTest"
"","5939","Should filter products by query Case: query has partial product title","","Mon Mar 30 05:12:12 UTC 2026","passed","Mon Mar 30 05:12:18 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","8408","Should visible [Register/Login] notification after click on [Proceed To Checkout] button if user unauthorized","","Mon Mar 30 05:10:37 UTC 2026","passed","Mon Mar 30 05:10:46 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleRegisterAuthorizeNotificationAfterProceedToCheckoutIfUserUnauthorizedTest"
"","8837","Should remove product position if product quantity greater than 1","","Mon Mar 30 05:10:36 UTC 2026","passed","Mon Mar 30 05:10:45 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldRemoveProductPositionIfProductQuantityGreaterThanOneTest"
"","7136","Should recommended products carousel show next slide","","Mon Mar 30 05:13:02 UTC 2026","passed","Mon Mar 30 05:13:09 UTC 2026","","[Screenshot] Product carousel tests","com.automationexercise.tests.test.web.screenshot.ProductCarouselScreenshotTest","shouldShowNextSlideTest"
"","0","Should create user with valid password","","Mon Mar 30 05:10:27 UTC 2026","skipped","Mon Mar 30 05:10:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidPasswordTest"
"","3177","Should have add to cart notification expected screenshot","","Mon Mar 30 05:12:59 UTC 2026","passed","Mon Mar 30 05:13:02 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.NotificationScreenshotTest","shouldHaveAddToCartNotificationHasScreenshot"
"","7368","Should not exist removed position from cart in [Checkout] page","","Mon Mar 30 05:10:46 UTC 2026","passed","Mon Mar 30 05:10:53 UTC 2026","","[WEB] Checkout page test","com.automationexercise.tests.test.web.CheckoutWebTest","shouldExcludeProductPositionInCheckoutPageIfProductWasRemovedFromCartTest"
"","6294","Should filter products by query Case: query has partial category title","","Mon Mar 30 05:11:50 UTC 2026","passed","Mon Mar 30 05:11:56 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","150","Should not create user if mandatory param is missing Case: field [firstname] is not provided","","Mon Mar 30 05:10:26 UTC 2026","passed","Mon Mar 30 05:10:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","8793","Should increase product quantity if added same product","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:37 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldIncreaseProductQuantityIfAddedSameProductTest"
"","116","Should not create user if mandatory param is missing Case: field [country] is not provided","","Mon Mar 30 05:10:26 UTC 2026","passed","Mon Mar 30 05:10:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","6174","Should filter products by query Case: query has not exist title of product, brand, category","","Mon Mar 30 05:12:06 UTC 2026","passed","Mon Mar 30 05:12:12 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","3865","Should filter products by query Case: query has full category title","","Mon Mar 30 05:11:56 UTC 2026","passed","Mon Mar 30 05:12:00 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","95","Should not create user if mandatory param is missing Case: field [zipcode] is not provided","","Mon Mar 30 05:10:27 UTC 2026","passed","Mon Mar 30 05:10:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","6246","Should filter products by query Case: query is empty","","Mon Mar 30 05:12:06 UTC 2026","passed","Mon Mar 30 05:12:12 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","585","Should return TRUE if user exists with expected credentials","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:28 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnTrueIfUserExistsWithValidCredentialsTest"
"","98","Should return FALSE if user with expected email not exists","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:28 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","0","Should not register with invalid data","","Mon Mar 30 05:12:36 UTC 2026","skipped","Mon Mar 30 05:12:36 UTC 2026","","[WEB] Registration tests","com.automationexercise.tests.test.web.RegisterWebTest","shouldNotRegisterWithInvalidSensitiveDataTest"
"","13322","Should scroll to top on [Main] page","","Mon Mar 30 05:11:09 UTC 2026","broken","Mon Mar 30 05:11:23 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnMainPageTest"
"","8502","Should scroll to top on [Products] page","","Mon Mar 30 05:11:09 UTC 2026","passed","Mon Mar 30 05:11:18 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
"","84","Should return BAD_REQUEST if provide invalid data Case: password not present","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:28 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","8614","Should visible empty cart list if all products was removed from cart","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:37 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfAllProductsRemovedTest"
"","123","Should not create user if mandatory param is missing Case: field [name] is not provided","","Mon Mar 30 05:10:27 UTC 2026","passed","Mon Mar 30 05:10:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","0","Should not update user if mandatory param is missing","","Mon Mar 30 05:10:27 UTC 2026","skipped","Mon Mar 30 05:10:27 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotUpdateUserIfMandatoryParamIsMissingTest"
"","4287","Should send review","","Mon Mar 30 05:12:32 UTC 2026","passed","Mon Mar 30 05:12:36 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldSendProductReviewTest"
"","7884","Should visible empty cart list if products not added to cart","","Mon Mar 30 05:10:28 UTC 2026","passed","Mon Mar 30 05:10:36 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfProductsNotAddedToCartTest"
"","115","Should not create user if mandatory param is missing Case: field [lastname] is not provided","","Mon Mar 30 05:10:26 UTC 2026","passed","Mon Mar 30 05:10:26 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","122","Should return empty list if products not found","","Mon Mar 30 05:10:25 UTC 2026","passed","Mon Mar 30 05:10:25 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldReturnEmptyProductsListTest"
