"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","946","Should get user if user exists","","Sat May 23 16:08:11 UTC 2026","failed","Sat May 23 16:08:12 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldGetUserIfUserExistsTest"
"","756","Should not create user with exists email","","Sat May 23 16:08:13 UTC 2026","passed","Sat May 23 16:08:14 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithExistsEmailTest"
"","4762","Should filter products by query Case: query has full brand title","","Sat May 23 16:09:56 UTC 2026","passed","Sat May 23 16:10:01 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","426","Should filter products","","Sat May 23 16:08:10 UTC 2026","passed","Sat May 23 16:08:11 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldFilterProductsTest"
"","6025","Should visible empty cart list if products not added to cart","","Sat May 23 16:08:15 UTC 2026","passed","Sat May 23 16:08:21 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfProductsNotAddedToCartTest"
"","364","Should have expected products total price in [Checkout] page","","Sat May 23 16:08:36 UTC 2026","broken","Sat May 23 16:08:36 UTC 2026","","[WEB] Checkout page test","com.automationexercise.tests.test.web.CheckoutWebTest","shouldHaveExpectedProductsTotalPriceInCheckoutPage"
"","9276","Should logout with removed user","","Sat May 23 16:08:47 UTC 2026","passed","Sat May 23 16:08:56 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldLogoutRemovedUserTest"
"","4890","Should send review","","Sat May 23 16:10:06 UTC 2026","passed","Sat May 23 16:10:11 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldSendProductReviewTest"
"","6354","Should recommended products carousel show previous slide","","Sat May 23 16:11:07 UTC 2026","failed","Sat May 23 16:11:14 UTC 2026","","[Screenshot] Product carousel tests","com.automationexercise.tests.test.web.screenshot.ProductCarouselScreenshotTest","shouldShowPreviousSlideTest"
"","5598","Should not sign in with invalid email","","Sat May 23 16:08:58 UTC 2026","passed","Sat May 23 16:09:03 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithInvalidEmailTest"
"","613","Should create user with valid data","","Sat May 23 16:08:11 UTC 2026","passed","Sat May 23 16:08:12 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidDataTest"
"","0","Should update user with valid sensitive data","","Sat May 23 16:08:11 UTC 2026","skipped","Sat May 23 16:08:11 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserWithValidSensitiveDataTest"
"","6950","Should visible [Register/Login] notification after click on [Proceed To Checkout] button if user unauthorized","","Sat May 23 16:08:24 UTC 2026","passed","Sat May 23 16:08:31 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleRegisterAuthorizeNotificationAfterProceedToCheckoutIfUserUnauthorizedTest"
"","6028","Check should not sign in with invalid credentials","","Sat May 23 16:08:03 UTC 2026","passed","Sat May 23 16:08:09 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","4005","Should have expected screenshot product card overlay in [Products] page","","Sat May 23 16:11:50 UTC 2026","passed","Sat May 23 16:11:54 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardOverlayScreenshotInProductsPageTest"
"","5879","Should register with valid data","","Sat May 23 16:10:11 UTC 2026","passed","Sat May 23 16:10:17 UTC 2026","","[WEB] Registration tests","com.automationexercise.tests.test.web.RegisterWebTest","shouldRegisterWithValidDataTest"
"","154","Should not create user if mandatory param is missing Case: field [mobile_number] is not provided","","Sat May 23 16:08:12 UTC 2026","passed","Sat May 23 16:08:12 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","6897","Should scroll to top on [Main] page","","Sat May 23 16:09:03 UTC 2026","passed","Sat May 23 16:09:10 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnMainPageTest"
"","5160","Should image carousel show next slide","","Sat May 23 16:10:27 UTC 2026","passed","Sat May 23 16:10:32 UTC 2026","","[Screenshot] Image carousel tests","com.automationexercise.tests.test.web.screenshot.ImageCarouselScreenshotTest","shouldShowNextSlideTest"
"","22206","Should place order with registration while checkout","","Sat May 23 16:09:10 UTC 2026","passed","Sat May 23 16:09:32 UTC 2026","","[WEB] Payment tests","com.automationexercise.tests.test.web.PaymentWebTest","shouldPlaceOrderWithRegistrationWhileCheckoutTest"
"","142","Should return FALSE if user with expected email not exists","","Sat May 23 16:08:14 UTC 2026","passed","Sat May 23 16:08:14 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","0","Should create user with valid sensitive data","","Sat May 23 16:08:12 UTC 2026","skipped","Sat May 23 16:08:12 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidSensitiveDataTest"
"","164","Should return NOT_FOUND if deleting user email unknown","","Sat May 23 16:08:13 UTC 2026","passed","Sat May 23 16:08:14 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfDeletingUserEmailUnknownTest"
"","3073","Should have expected screenshot of product card in [Main] page","","Sat May 23 16:11:49 UTC 2026","passed","Sat May 23 16:11:52 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardScreenshotInMainPageTest"
"","6788","Should scroll to top on [Products] page","","Sat May 23 16:09:03 UTC 2026","passed","Sat May 23 16:09:10 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
"","154","Should not create user if mandatory param is missing Case: field [address1] is not provided","","Sat May 23 16:08:13 UTC 2026","passed","Sat May 23 16:08:13 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","205","Should not create user if mandatory param is missing Case: field [firstname] is not provided","","Sat May 23 16:08:12 UTC 2026","passed","Sat May 23 16:08:12 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
