"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","192","Should return BAD_REQUEST if provide invalid data Case: password not present","","Thu Mar 19 20:09:18 UTC 2026","passed","Thu Mar 19 20:09:18 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","375","Should get all brands","","Thu Mar 19 20:09:13 UTC 2026","passed","Thu Mar 19 20:09:13 UTC 2026","","[API] Brand test","com.automationexercise.tests.test.api.BrandApiTest","shouldGetAllBrandsTest"
"","5985","Should have product details screenshot","","Thu Mar 19 20:12:21 UTC 2026","passed","Thu Mar 19 20:12:27 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveProductDetailsScreenshotTest"
"","5850","Check should not sign in with invalid credentials","","Thu Mar 19 20:09:07 UTC 2026","passed","Thu Mar 19 20:09:12 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldNotSignInWithInvalidCredentialsTest"
"","5799","Should filter products by query Case: query has partial product title","","Thu Mar 19 20:11:26 UTC 2026","passed","Thu Mar 19 20:11:32 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","9256","Should register with valid data","","Thu Mar 19 20:11:45 UTC 2026","failed","Thu Mar 19 20:11:54 UTC 2026","","[WEB] Registration tests","com.automationexercise.tests.test.web.RegisterWebTest","shouldRegisterWithValidDataTest"
"","185","Should not create user if mandatory param is missing Case: field [state] is not provided","","Thu Mar 19 20:09:16 UTC 2026","passed","Thu Mar 19 20:09:16 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","0","Should create user with valid sensitive data","","Thu Mar 19 20:09:15 UTC 2026","skipped","Thu Mar 19 20:09:15 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidSensitiveDataTest"
"","143","Should not create user if mandatory param is missing Case: field [name] is not provided","","Thu Mar 19 20:09:17 UTC 2026","passed","Thu Mar 19 20:09:17 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","5939","Should have expected screenshot product card overlay in [Main] page","","Thu Mar 19 20:12:21 UTC 2026","passed","Thu Mar 19 20:12:27 UTC 2026","","[Screenshot] Product screenshot tests","com.automationexercise.tests.test.web.screenshot.ProductScreenshotTest","shouldHaveExpectedProductCardOverlayScreenshotInMainPageTest"
"","3463","Should add recommended product to cart","","Thu Mar 19 20:11:10 UTC 2026","passed","Thu Mar 19 20:11:13 UTC 2026","","[WEB] Product carousel tests","com.automationexercise.tests.test.web.ProductCarouselWebTest","shouldAddRecommendedProductToCartTest"
"","6979","Should filter products by query Case: query is empty","","Thu Mar 19 20:11:26 UTC 2026","passed","Thu Mar 19 20:11:33 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","6943","Should logout with removed user","","Thu Mar 19 20:09:52 UTC 2026","passed","Thu Mar 19 20:09:59 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldLogoutRemovedUserTest"
"","6210","Should add product to cart in product page","","Thu Mar 19 20:11:37 UTC 2026","passed","Thu Mar 19 20:11:43 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldAddProductToCartInProductPageTest"
"","899","Should update user information","","Thu Mar 19 20:09:15 UTC 2026","passed","Thu Mar 19 20:09:16 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldUpdateUserTest"
"","221","Should return BAD_REQUEST if provide invalid data Case: email is empty","","Thu Mar 19 20:09:17 UTC 2026","failed","Thu Mar 19 20:09:18 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","6410","Check should sign in with correct credentials","","Thu Mar 19 20:09:07 UTC 2026","passed","Thu Mar 19 20:09:13 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldSignInWithCorrectCredentialsTest"
"","284","Should get all products","","Thu Mar 19 20:09:13 UTC 2026","passed","Thu Mar 19 20:09:14 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","0","Should not send product review with invalid data","","Thu Mar 19 20:11:37 UTC 2026","skipped","Thu Mar 19 20:11:37 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldNotSendProductReviewWithInvalidDataTest"
"","0","Should create user with valid password","","Thu Mar 19 20:09:16 UTC 2026","skipped","Thu Mar 19 20:09:16 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidPasswordTest"
"","0","Should not update user with invalid sensitive data name","","Thu Mar 19 20:09:14 UTC 2026","skipped","Thu Mar 19 20:09:14 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotUpdateUserWithInvalidAnotherSensitiveDataTest"
"","0","Should send product review with valid data","","Thu Mar 19 20:11:42 UTC 2026","skipped","Thu Mar 19 20:11:42 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldSendProductReviewWithValidDataTest"
"","149","Should return BAD_REQUEST if provide invalid data Case: password is empty","","Thu Mar 19 20:09:17 UTC 2026","failed","Thu Mar 19 20:09:17 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnBadRequestIfCredentialsIsInvalidTest"
"","431","Should not create user if mandatory param is missing Case: field [firstname] is not provided","","Thu Mar 19 20:09:15 UTC 2026","passed","Thu Mar 19 20:09:15 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","728","Should create user with valid data","","Thu Mar 19 20:09:14 UTC 2026","passed","Thu Mar 19 20:09:15 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldCreateUserWithValidDataTest"
"","6521","Should filter products by brand in products page","","Thu Mar 19 20:11:13 UTC 2026","passed","Thu Mar 19 20:11:20 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInProductsPageTest"
"","5658","Should have valid product data in product page","","Thu Mar 19 20:11:37 UTC 2026","passed","Thu Mar 19 20:11:42 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldHaveValidProductDataInProductPageTest"
"","8086","Should visible empty cart list if products not added to cart","","Thu Mar 19 20:09:18 UTC 2026","passed","Thu Mar 19 20:09:26 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfProductsNotAddedToCartTest"
"","7788","Should scroll to top on [Products] page","","Thu Mar 19 20:10:05 UTC 2026","passed","Thu Mar 19 20:10:13 UTC 2026","","[Screenshot] Page scroller test","com.automationexercise.tests.test.web.PageScrollerWebTest","shouldScrollToTopOnProductsPageTest"
"","169","Should not create user if mandatory param is missing Case: field [city] is not provided","","Thu Mar 19 20:09:16 UTC 2026","passed","Thu Mar 19 20:09:16 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","206","Should not create user if mandatory param is missing Case: field [mobile_number] is not provided","","Thu Mar 19 20:09:15 UTC 2026","passed","Thu Mar 19 20:09:16 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
