"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","170","Should return NOT_FOUND if updating user email unknown","","Thu Mar 19 19:35:45 UTC 2026","passed","Thu Mar 19 19:35:45 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfUpdatingUserEmailUnknownTest"
"","148","Should not create user if mandatory param is missing Case: field [password] is not provided","","Thu Mar 19 19:35:47 UTC 2026","passed","Thu Mar 19 19:35:47 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","314","Should get all products","","Thu Mar 19 19:35:44 UTC 2026","passed","Thu Mar 19 19:35:45 UTC 2026","","[API] Products test","com.automationexercise.tests.test.api.ProductApiTest","shouldGetAllProductsTest"
"","7443","Should visible empty cart list if products not added to cart","","Thu Mar 19 19:35:49 UTC 2026","passed","Thu Mar 19 19:35:56 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleEmptyListIfProductsNotAddedToCartTest"
"","235","Should return FALSE if user with expected email not exists","","Thu Mar 19 19:35:48 UTC 2026","passed","Thu Mar 19 19:35:48 UTC 2026","","[API] Verify Login test","com.automationexercise.tests.test.api.VerifyLoginApiTest","shouldReturnFalseIfUserExistsWithValidCredentialsTest"
"","4080","Should filter products by query Case: query has not exist title of product, brand, category","","Thu Mar 19 19:37:45 UTC 2026","passed","Thu Mar 19 19:37:49 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
"","169","Should not create user if mandatory param is missing Case: field [city] is not provided","","Thu Mar 19 19:35:47 UTC 2026","passed","Thu Mar 19 19:35:47 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","9684","Should register with valid data","","Thu Mar 19 19:37:58 UTC 2026","failed","Thu Mar 19 19:38:08 UTC 2026","","[WEB] Registration tests","com.automationexercise.tests.test.web.RegisterWebTest","shouldRegisterWithValidDataTest"
"","5361","Should filter products by brand in products page","","Thu Mar 19 19:37:26 UTC 2026","passed","Thu Mar 19 19:37:31 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductsByBrandInProductsPageTest"
"","6853","Should logout","","Thu Mar 19 19:36:20 UTC 2026","passed","Thu Mar 19 19:36:26 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldLogoutTest"
"","5650","Should add product to cart in product page","","Thu Mar 19 19:37:49 UTC 2026","passed","Thu Mar 19 19:37:55 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldAddProductToCartInProductPageTest"
"","4411","Should subscribe","","Thu Mar 19 19:38:08 UTC 2026","passed","Thu Mar 19 19:38:12 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldSubscribeTest"
"","202","Should not create user if mandatory param is missing Case: field [country] is not provided","","Thu Mar 19 19:35:46 UTC 2026","passed","Thu Mar 19 19:35:47 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldNotCreateUserIfMandatoryParamIsMissingTest"
"","6935","Check should sign in with correct credentials","","Thu Mar 19 19:35:37 UTC 2026","passed","Thu Mar 19 19:35:44 UTC 2026","","[API] Auth test","com.automationexercise.tests.test.api.AuthApiTest","shouldLogoutWithAuthorizedUserTest"
"","159","Should return NOT_FOUND if deleting user email unknown","","Thu Mar 19 19:35:47 UTC 2026","passed","Thu Mar 19 19:35:47 UTC 2026","","[API] Users test","com.automationexercise.tests.test.api.UserApiTest","shouldReturnNotFoundIfDeletingUserEmailUnknownTest"
"","7833","Should visible [Register/Login] notification after click on [Proceed To Checkout] button if user unauthorized","","Thu Mar 19 19:35:57 UTC 2026","passed","Thu Mar 19 19:36:05 UTC 2026","","[WEB] Cart page tests","com.automationexercise.tests.test.web.CartWebTest","shouldVisibleRegisterAuthorizeNotificationAfterProceedToCheckoutIfUserUnauthorizedTest"
"","10332","Success subscribe message should have expected text after sending contact form","","Thu Mar 19 19:38:08 UTC 2026","failed","Thu Mar 19 19:38:18 UTC 2026","","[WEB] Subscription test","com.automationexercise.tests.test.web.SubscriptionWebTest","shouldVisibleCorrectSuccessSubscriptionStatusAfterSendingContactFormTest"
"","5351","Should not sign in with invalid email","","Thu Mar 19 19:36:26 UTC 2026","passed","Thu Mar 19 19:36:32 UTC 2026","","[WEB] Login tests","com.automationexercise.tests.test.web.LoginWebTest","shouldNotSignInWithInvalidEmailTest"
"","3595","Should have valid product price in main page","","Thu Mar 19 19:37:50 UTC 2026","passed","Thu Mar 19 19:37:53 UTC 2026","","[WEB] Products tests","com.automationexercise.tests.test.web.ProductWebTest","shouldHaveValidPriceTest"
"","6137","Should filter products by query Case: query has full category title","","Thu Mar 19 19:37:33 UTC 2026","passed","Thu Mar 19 19:37:39 UTC 2026","","[WEB] Product filter tests","com.automationexercise.tests.test.web.ProductFilterWebTest","shouldFilterProductByQueryInProductsPageTest"
